paper_id,source_record_ids,epj_fields,sampling_stratum,G1_computationally_testable,G1_reason,G2_principal_target_identifiable,G3_input_accessibility,G4_resource_accessibility,G5_specification_sufficient_for_attempt,G6_implementation_created,G7_execution_successful,G8_numerical_target_reproduced,G9_corresponding_conclusion_preserved,assessment_status,evidence_id
PMID:32338776,epj-05067,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32339581,epj-04658,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32341543,epj-05579,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32344755,epj-05077,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32348182,epj-04845,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32348292,epj-04938,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32355260,epj-09838,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32359273,epj-04869,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32359334,epj-04354,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32361136,epj-09929,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32361646,epj-09262,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32363711,epj-09403,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32364743,epj-04466,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32367700,epj-09294,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32368042,epj-04357,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32376303,epj-04834,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32382843,epj-05507,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32383730,epj-04902,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32393236,epj-08604,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32394102,epj-04336,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32394192,epj-04433,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32397665,epj-04323,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32406083,epj-04431,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32406993,epj-09808,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32407398,epj-09237,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32408359,epj-04755,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32409264,epj-05624,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32412844,epj-09836,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32413645,epj-09457,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32415620,epj-09794,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32416418,epj-09359,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32423648,epj-05312,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32441767,epj-05059,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32449705,epj-05401,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32451478,epj-09011,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32453749,epj-09354,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32456841,epj-09216,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32462674,epj-09849,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32470142,epj-08891,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32470854,epj-05061,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32470958,epj-05632,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32473536,epj-09987,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32474783,epj-09477,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32479068,epj-05438,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32479295,epj-08879,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32486033,epj-05372,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32486777,epj-05001,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32487020,epj-09512,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32492692,epj-04671,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32495510,epj-04897,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32497883,epj-09641,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32500146,epj-04670,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32500228,epj-04449,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32502871,epj-08611,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32504345,epj-05115,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32505038,epj-08656,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32505961,epj-08989,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32505964,epj-04314,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32506149,epj-09046,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32507670,epj-05418,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32510148,epj-05464,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32511240,epj-09258,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32511790,epj-05322,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32511911,epj-05635,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32513984,epj-09198,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32516484,epj-04708,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32517347,epj-09861,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32519006,epj-05631,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32519521,epj-05237,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32520217,epj-09325,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32524452,epj-04597,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32526586,epj-08897,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32533171,epj-09579,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32534622,epj-09737,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32536225,epj-05686,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32546178,epj-05499,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32549497,epj-05540,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32555307,epj-09700,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32556806,epj-05479,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32559065,epj-05025,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32562617,epj-04508,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32562855,epj-04643,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32568251,epj-05113,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32570648,epj-09992,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:32573794,epj-09626,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
